"","user_id","username","t_group","location","country","lat","lng","followers_count","friends_count"
"382",48776521,"PHTRADER458","C","","",0,0,NA,NA
"383",48797677,"CMoose216","C","Scranton, Pa","US",41.40897,-75.66241,79,177
"384",48860157,"salgio1","T","Brooklyn NewYork","US",40.67818,-73.94416,21,110
"385",48930836,"hero92694","C","","",0,0,99,913
"386",49024350,"Debseeley","T","Florida, USA","US",27.66483,-81.51575,95,221
"387",49130199,"MikeRinaldiJr","C","United States","US",37.09024,-95.71289,216,677
"388",49174212,"rdcrisp","T","Silicon Valley, Cal, USA","US",37.38747,-122.05754,251,267
"389",49188415,"joe_tamburo","T","North Versailles","US",40.37979,-79.80949,39,26
"390",49201121,"sweetdotti","C","Florida, USA","US",27.66483,-81.51575,19,16
"391",49209186,"wade222","C","BURBANK","US",34.18084,-118.30897,7,2
"392",49335376,"Smatt1","T","Miami, Florida","US",25.76168,-80.19179,66,366
"393",49384747,"RayKoagel","C","Huntington Beach CA","US",33.6603,-117.99923,503,801
"394",49430334,"Drone1969","C","","",0,0,116,434
"395",49492311,"kentucky4","C","","",0,0,12,43
"396",49561002,"Cate66","C","","",0,0,148,162
"397",49653570,"sagal09","C","San Antonio, Texas","US",29.42412,-98.49363,41,33
"398",49698259,"dpie44","C","","",0,0,34,22
"399",49738085,"chasebricker","C","Washington, D.C.","US",38.90719,-77.03687,35,97
"400",50120571,"kc0222","C","","",0,0,391,840
"401",50131624,"WI_Investor","C","Oconomowoc, WI","US",43.11167,-88.49927,193,739
"402",50438882,"lapicciano","T","PHILADELPHIA, PA/U.S.A.","US",39.95258,-75.16522,84,620
"403",50657014,"Jenna814","T","Saranac Lake, NY","US",44.3295,-74.13127,132,315
"404",50745484,"sweeetweet","C","Sunrise, FL","US",26.16697,-80.2566,67,501
"405",50829455,"CHARACTER1974","T","","",0,0,NA,NA
"406",50916293,"Speedwerks","C","Slower Lower delaware","US",38.91083,-75.52767,21,21
"407",51074178,"crystalidaho","C","","",0,0,5,20
"408",51111575,"jccbswilson","C","Missouri","US",37.96425,-91.83183,300,351
"409",51277217,"MimBob","C","Columbus, Oh","US",39.96118,-82.99879,50,144
"410",51611071,"kevhenn54","T","Bluffton South Carolina","US",32.23715,-80.86039,24,246
"411",51622866,"jtais","T","Naples, FL","US",26.14204,-81.79481,129,397
"412",51761048,"dworthington59","T","","",0,0,2,9
"413",52385325,"jjmrogers01","C","Chesterfield, MO","US",38.66311,-90.57707,54,112
"414",52574110,"BrianKirwin","C","Virginia","US",37.43157,-78.65689,667,441
"415",52726682,"AzWolf458","T","Scottsdale, Arizona 85257","US",33.46885,-111.91052,17,33
"416",53131411,"Hristoroquen","C","","",0,0,123,756
"417",53535233,"Caylanh","C","Victorville, CA","US",34.53622,-117.29276,82,179
"418",53548865,"freigog","C","","",0,0,10,14
"419",53747436,"tbird4239","C","","",0,0,69,107
"420",54131885,"TommyTUSA","C","Aurora/Denver, Colorado USA","US",39.72943,-104.83192,40,66
"421",54228187,"pghconservative","C","Pittsburgh","US",40.44062,-79.99589,98,122
"422",54278661,"LdyNJ1","C","","",0,0,24,62
"423",54298284,"wheelwrightgirl","T","","",0,0,42,71
"424",54350544,"Goldenholden95","C","Liberty University ","US",37.35032,-79.17884,276,283
"425",54425501,"GmaParker","C","Indiana","US",40.26719,-86.1349,15,13
"426",54466638,"namanaloa","C","Honolulu, Hawaii","US",21.30694,-157.85833,52,55
"427",54479718,"Kukster88","C","everywhere","US",37.66588,-91.84793,17,25
"428",54589686,"Seitzk","C","","",0,0,38,101
"429",54699923,"RSDieHunted","C","California, USA","US",36.77826,-119.41793,780,461
"430",54914657,"Nextette","C","","",0,0,30,14
"431",54974215,"murphspringer","C","the south","US",44.46699,-73.17096,54,82
"432",54976360,"theophilus166","C","","",0,0,163,745
"433",55438243,"ursexybeast","C","","",0,0,72,50
"434",55546258,"WRNSR","C","Cape Coral, Fl","US",26.56285,-81.94953,30,59
"435",55943959,"ElmaWI","C","","",0,0,873,186
"436",55976320,"valerieannt","C","","",0,0,30,36
"437",56203473,"iamkarinka","C","OR","US",40.2969,-111.69465,55,68
"438",56251586,"Lucas_Malek","T","","",0,0,263,241
"439",56297181,"Anthony_J_Fox","C","Worldwide","GB",52.57083,-0.30062,721,76
"440",56779021,"bmd0321","T","Lakewood, CO","US",39.70471,-105.08137,39,97
"441",56825720,"Fantine21","C","Washington, DC","US",38.90719,-77.03687,123,470
"442",56843638,"NutmegDoug","C","Knoxville, Tennessee","US",35.96064,-83.92074,128,396
"443",56889373,"meandmaeg","T","USA","US",37.09024,-95.71289,59,201
"444",57351223,"katspirit","C","Bergen, NJ","US",40.92628,-74.07701,16,54
"445",57399677,"Bernardv777","C","","",0,0,145,499
"446",57648418,"kwferris","C","Florida, USA","US",27.66483,-81.51575,13,30
"447",57732182,"Bmbollinger","C","","",0,0,17,5
"448",57922077,"MichaelFSantoro","C","","",0,0,58,176
"449",58072320,"TheCrittaC","T","Pelham, New Hampshire","US",42.73453,-71.32451,349,628
"450",58208054,"jingerjenn","C","USA","US",37.09024,-95.71289,222,522
"451",58946106,"PlatinumDiva53","C","Palm Bay, Florida","US",28.03446,-80.58866,42,125
"452",59765123,"jerrydiorio","C","Monroe, CT","US",41.3326,-73.20734,150,143
"453",60199131,"flabamafan","C","","",0,0,35,88
"454",60288495,"ellienv","C","Toledo, OH","US",41.66394,-83.55521,12,1
"455",60384826,"chibba713","C","","",0,0,173,505
"456",60616666,"ChristyBSittig","C","","",0,0,133,218
"457",60626909,"rogerhall59","C","","",0,0,5,32
"458",60729351,"DonnaLM727","C","Oceanside, CA","US",33.19587,-117.37948,3,50
"459",60936414,"DREAMCASHER","C","","",0,0,49,448
"460",61107773,"JCookFL","C","Gainesville, FL","US",29.65163,-82.32483,506,342
"461",61304802,"YancyWalker","T","Grain Valley, MO","US",39.01501,-94.19856,43,116
"462",61305785,"Delta33_1976","C","Cranberry Twp, PA","US",40.68496,-80.10714,36,114
"463",61531021,"ilirprogri","C","USA","US",37.09024,-95.71289,782,1137
"464",61872246,"usared68","C","","",0,0,29,135
"465",61903704,"jafmomjulia","C","","",0,0,18,22
"466",62547682,"Sparkplug723","T","Roanoke, VA","US",37.27097,-79.94143,20,64
"467",62619099,"Hackercraft","C","Dade City Florida","US",28.36472,-82.19592,28,137
"468",62828045,"nativetexan58","C","","",0,0,312,499
"469",62987384,"moismad","C","New York, USA","US",40.71278,-74.00594,139,362
"470",63325615,"jargjoka","T","","",0,0,3,23
"471",63361536,"UncleArno","C","Utah, USA","US",39.32098,-111.09373,39,27
"472",63858527,"SirPoet","C","Omaha Nebraska","US",41.25236,-95.99799,178,341
"473",64056441,"ILC_JElleCox","C","Las Vegas / San Diego","MX",20.61329,-103.32977,657,714
"474",64164813,"coolrager","C","","",0,0,50,178
"475",64276999,"sandhaliwal","T","","",0,0,78,1
"476",64290676,"BruceHagen","C","","",0,0,171,220
"477",64291205,"sksrph","T","Wyoming, Utah, Colorado. USA. ","US",41.20649,-104.82462,53,358
"478",64294841,"ccoopah","C","","",0,0,14,62
"479",64476100,"julietells","C","Benson Arizona USA","US",31.96786,-110.29452,62,32
"480",64856630,"Adjur","C","","",0,0,48,59
"481",65181167,"Doory25911","C","","",0,0,9,31
"482",65388145,"Serendipiterry","C","South Carolina","US",33.83608,-81.16372,352,917
"483",65645496,"idontknow65","C","","",0,0,25,53
"484",65910577,"chemgirl66","C","FAIRFIELD COUNTY CT","US",41.25597,-73.37087,49,118
"485",65931729,"strongbuilt","C","","",0,0,10,59
"486",65943494,"MarisolVazquez","C","Central Coast California","US",35.36109,-119.1666,198,311
"487",66109928,"royharrisusa","C","Cape Town South Africa & USA","ZA",-33.92487,18.42406,168,21
"488",66802334,"RockyandSeb","C","","",0,0,24,26
"489",67213531,"will2448","C","","",0,0,12,115
"490",67223040,"cyndylea","C","","",0,0,58,180
"491",68077115,"Southpaw75nc","C","","",0,0,NA,NA
"492",68658717,"LanBo44","C","FEMA Region 1","PH",14.65848,121.01598,113,152
"493",68752046,"crossmandoc","T","Nich. , KY","US",37.99339,-84.52266,130,561
"494",68887789,"socialnetworkng","C","United States","US",37.09024,-95.71289,437,165
"495",69135126,"rwbrown2","C","","",0,0,658,1902
"496",69152326,"Lisahenneke","T","Redlands","US",34.05557,-117.18254,30,38
"497",69335088,"Deeclc","C","","",0,0,15,55
"498",69398887,"sheilabroker2","T","","",0,0,9,7
"499",69556801,"lotzmoore2","C","","",0,0,1,13
"500",70177766,"nicks_here","T","11725","US",40.83577,-73.28243,5,13
"501",70247351,"ClrView","T","","",0,0,370,192
"502",70319383,"buyandsellokc","C","Oklahoma City Metro","US",35.45532,-97.59352,636,813
"503",70700565,"alklenk","C","","",0,0,NA,NA
"504",70774454,"Consrvtve","C","Ohio","US",40.41729,-82.90712,65,124
"505",70774995,"familymatters__","C","The world","AE",25.21667,55.16667,41,41
"506",71273724,"LCDougherty","C","Trenton, Ohio","US",39.48089,-84.45772,13,19
"507",71415759,"kolpienmd","C","Chippewa Falls, WI","US",44.93691,-91.39293,35,101
"508",71681607,"TheMeck","C","LA - Lower Ala","US",32.53056,-92.65359,430,461
"509",71862569,"gkilti","C","Dallas, Texas","US",32.77666,-96.79699,378,207
"510",71892401,"1432rose","C","","",0,0,34,218
"511",72491460,"cleverwise","C","Tennessee","US",35.51749,-86.58045,630,128
"512",72972860,"bgspalding","T","Maryland","US",39.04575,-76.64127,93,142
"513",73048654,"sart48","C","","",0,0,71,92
"514",73503506,"rst104","C","middleport ny","US",43.21256,-78.47641,41,249
"515",73621473,"rt41racer","T","","",0,0,43,58
"516",73666709,"MYEOSPOV","C","","",0,0,2,4
"517",74064738,"slfcat57","C","USA","US",37.09024,-95.71289,300,331
"518",74362867,"DreamBig009","C","New Jersey","US",40.05832,-74.40566,112,211
"519",74643479,"InfoWarUnited","C","","",0,0,344,600
"520",74756462,"johnnybach09","C","Pittsburgh, PA","US",40.44062,-79.99589,66,290
"521",75009415,"swiftfoxmark2","T","Fairfax, VA","US",38.84622,-77.30637,442,85
"522",75101985,"jzmusec","T","USA  NY","US",40.71278,-74.00594,52,227
"523",75104538,"AlyG2","C","","",0,0,350,577
"524",75437441,"mcmom2005","C","","",0,0,91,168
"525",75588737,"hb911","C","","",0,0,2,38
"526",76122935,"Ralphiemo3","T","Washington Heights, Manhattan","US",40.84171,-73.93936,142,274
"527",76138072,"Balynpa","C","Mobile, Alabama","US",30.69537,-88.03989,46,80
"528",76383130,"ooscsouthoc","C","Mission Viejo, California","US",33.60002,-117.672,70,97
"529",76435960,"JaimeG131","T","","",0,0,NA,NA
"530",76480400,"diamondgirl61","C","","",0,0,24,106
"531",76498263,"CURSEOFFLAMINGO","C","","",0,0,NA,NA
"532",76816669,"RoccoLaDuca","C","Utica, NY","US",43.1009,-75.23266,932,620
"533",77358888,"Horseyacres","C","","",0,0,37,62
"534",77813159,"cheyenneehrlich","C","Palo Alto, CA","US",37.44188,-122.14302,161,80
"535",78195305,"snufflelove","C","NC","US",35.75957,-79.0193,39,23
"536",78412630,"knekrasovtwitte","C","","",0,0,36,24
"537",78684839,"JaniceRosengren","T","CT","US",41.60322,-73.08775,236,168
"538",80056079,"BethGoldenHCG","C","St Petersburg, FL","US",27.75183,-82.62673,453,866
"539",80361731,"Belisarious","C","Fema Region 4","PH",14.65848,121.01598,167,237
"540",81386532,"Patburfr","C","","",0,0,39,71
"541",82238235,"RattlesnakeX","T","USA","US",37.09024,-95.71289,489,602
"542",83156911,"lizzycripe","C","","",0,0,2,9
"543",83175752,"CADYHUGHES","T","","",0,0,622,1234
"544",83214780,"mrcapitalist","C","Detroit, MI","US",42.33143,-83.04575,171,165
"545",83657817,"wwkath","C","Orange County","US",33.71747,-117.83114,107,76
"546",83668993,"MechAG1","C","Detroit, MI","US",42.33143,-83.04575,104,80
"547",83839999,"mardoudan","C","Orlando, FL","US",28.53834,-81.37924,44,17
"548",84371932,"metatron36","T","Arkansas, USA","US",35.20105,-91.83183,478,1963
"549",84974211,"jeanibanez","C","","",0,0,42,38
"550",85392504,"garrettwy18","C","Saratoga Springs, NY","US",43.08313,-73.78457,371,354
"551",85467328,"giuseppe398","C","Blue Mountain, Mississippi","US",34.67093,-89.02645,19,23
"552",85506872,"Peer200x","T","Redondo Beach,CA","US",33.84918,-118.38841,93,226
"553",85523646,"nostinknbadgers","C","","",0,0,177,48
"554",86245657,"duffy1121","C","","",0,0,1,8
"555",86379722,"nana2threlilapp","C","Kentucky, USA","US",37.83933,-84.27002,4,9
"556",86835593,"83brightstar","C","United Kingdom","GB",55.37805,-3.43597,393,474
"557",87062247,"Cosmic_Quandary","C","Come Follow Me...","US",44.19596,-69.29219,407,73
"558",87751551,"cindyjoy11747","T","Melville, NY","US",40.79343,-73.41512,10,76
"559",88991844,"moebetta1950","T","","",0,0,585,1002
"560",90286816,"goladygo45","C","","",0,0,760,1065
"561",90899955,"courtneysmallze","C","Paramus||Poughkeepsie","US",41.70037,-73.92097,337,283
"562",92180745,"rogerfeenstra","C","CA","US",36.77826,-119.41793,135,382
"563",92592711,"jonihubbard","T","Jacksonville, Fl","US",30.33218,-81.65565,69,207
"564",92647139,"laverneisgold","C","","",0,0,67,143
"565",92856308,"JerusalemOne","C","Jerusalem, Israel","IL",31.76832,35.21371,186,163
"566",93542221,"coyote_one","T","","",0,0,209,304
"567",95096253,"GodforTrump","C","United States","US",37.09024,-95.71289,442,522
"568",95257413,"KatrinaABlair","C","NY","US",40.71278,-74.00594,191,203
"569",95448500,"MoonMaiden711","C","","",0,0,239,414
"570",95616956,"lescullen","C","USA","US",37.09024,-95.71289,13,22
"571",97300352,"travelsNYC","C","Staten Island, NY","US",40.57953,-74.1502,22,56
"572",97802095,"spawarsyscom","T","SoCal","PL",49.79683,19.36596,56,69
"573",98801428,"andyboy315","C","Caruthersville, MO","US",36.19312,-89.65564,259,373
"574",98911026,"GeniManning","T","Dallas, Texas","US",32.77666,-96.79699,392,477
"575",99978856,"tpsux","C","Tennessee, USA","US",35.51749,-86.58045,149,298
"576",100174288,"MagnaCartaGirl","C","Chicago, IL","US",41.87811,-87.6298,18,27
"577",100358634,"PoppaNech","C","","",0,0,12,83
"578",100604794,"Surflinez","C","VA Beach","US",36.83895,-76.08864,35,126
"579",100643835,"NancySideri","C","","",0,0,61,62
"580",101010459,"Sherrie3295","C","","",0,0,48,152
"581",101037404,"jharris422","C","","",0,0,42,39
"582",101298165,"ZmanZoo","C","","",0,0,9,10
"583",101494332,"bxmommie","C","New York, NY","US",40.71278,-74.00594,6,57
"584",102488862,"fisherboy09","C","Greentown pa","US",41.32176,-75.30546,180,162
"585",102790930,"CarrieHammit","T","","",0,0,253,365
"586",102956304,"linux_era","C","Here and there","NZ",-39.91214,175.06435,100,116
"587",103174852,"Powerwashupinc","C","Southern California","US",34.95921,-116.41939,913,2028
"588",103912406,"Sbrewmo","C","Home","US",42.33968,-92.88285,51,475
"589",103939296,"SABrown50","T","Indiana, USA","US",40.26719,-86.1349,160,289
"590",104098002,"richard777777","C","","",0,0,77,181
"591",104324590,"klondikeslim","C","","",0,0,3,20
"592",104638881,"mscharle10","C","","",0,0,16,23
"593",104942727,"Gupta_D1971","C","India","IN",20.59368,78.96288,304,73
"594",105514499,"TheHerdMU","T","United States","US",37.09024,-95.71289,483,1918
"595",105931787,"CurtisCarson50","C","United States","US",37.09024,-95.71289,26,46
"596",106222687,"oldcatcher7","C","Walnut Creek, CA","US",37.91008,-122.06518,108,87
"597",106394370,"AcworthMom","C","","",0,0,41,77
"598",106435108,"tbobdilla","C","","",0,0,289,1533
"599",106705429,"janetking123","C","Texas","US",31.9686,-99.90181,124,120
"600",107026915,"bsanidad","T","mid-west","PH",14.34999,121.01052,62,167
"601",107759123,"simply2b","C","USA","US",37.09024,-95.71289,83,66
"602",107822712,"Liannelw","C","","",0,0,174,49
"603",108098006,"ALPatriot1960","T","Alabama USA","US",32.31823,-86.9023,645,542
"604",108199368,"EricMastroFL","C","Planet Earth","GB",53.35702,-2.08536,64,278
"605",109144597,"mybooi","C","","",0,0,9,402
"606",109490001,"sword1952COP","C","Washington","US",38.90719,-77.03687,288,404
"607",110035909,"Hildron","C","Van Alstyne, Texas","US",33.4215,-96.57721,363,310
"608",110139656,"BigJoeyStud","T","Boston, MA","US",42.36008,-71.05888,137,201
"609",110459884,"heatherpisces1","C","Florida, USA","US",27.66483,-81.51575,7,45
"610",110476398,"TLHUBER","C","Florida","US",27.66483,-81.51575,139,86
"611",110492931,"dispatcher112","C","Chesapeake, OH","US",38.42786,-82.4571,121,275
"612",110512221,"Kev4USA","C","Georgia","US",32.16562,-82.90008,27,81
"613",110886926,"gentledaniella","C","Greece, NY","US",43.20978,-77.69306,32,35
"614",111724860,"KjLancaster","C","45245","US",39.06638,-84.28055,10,12
"615",111800776,"TeddyFlorida","T","Florida, USA","US",27.66483,-81.51575,105,134
"616",111997128,"taterx","T","Portlandia","JM",17.99565,-76.75925,42,21
"617",112454524,"theresarum","C","","",0,0,5,87
"618",112857765,"sthrnmoods","C","","",0,0,261,536
"619",113123611,"Jahnmaud","T","Raleigh NC","US",35.77959,-78.63818,393,311
"620",113243173,"RonRossinTexas","C","Plano, Texas","US",33.01984,-96.69889,29,56
"621",113677047,"xXIronFuryXx","C","","",0,0,84,69
"622",114686328,"onevoice1984","T","Rio Grande Valley TEXAS","US",30.61879,-94.97687,59,146
"623",114867795,"snowmass10","C","florida","US",27.66483,-81.51575,62,293
"624",115221411,"FX_Investierung","C","Houston, TX","US",29.76043,-95.3698,541,1078
"625",115510170,"williebob2010","T","Winona, MN","US",44.05539,-91.66635,46,42
"626",115583848,"cutNwood","C","Blackduck MN","US",47.73301,-94.54858,28,32
"627",115708495,"sandeerella","C","","",0,0,67,89
"628",115816319,"scotty9146","C","","",0,0,69,187
"629",116246766,"TheNick222","T","","",0,0,28,123
"630",116463474,"fireball1951","C","","",0,0,263,149
"631",117560913,"RTRob","C","USSA","NG",10.01667,6.1,11,26
"632",117598679,"barringerbits","C","Naples, FL","US",26.14204,-81.79481,39,310
"633",117598897,"littlebitz1551","C","","",0,0,125,322
"634",117625714,"hardassettimes","C","United States","US",37.09024,-95.71289,331,242
"635",118048785,"SEAN_HANSON1","C","Canada","CA",56.13037,-106.34677,59,122
"636",118053687,"gareth10r","T","","",0,0,27,86
"637",118200142,"deannalh1","C","North Carolina, USA","US",35.75957,-79.0193,66,74
"638",118689935,"Andesoriginal","T","CT","US",41.60322,-73.08775,28,64
"639",119941575,"deadgreekpoet","C","Somewhere in PA","US",41.31415,-75.21109,12,44
"640",119981123,"LightningLLC","T","","",0,0,118,246
"641",120212126,"joambitenergy","C","","",0,0,70,529
"642",120925380,"2173com","C","","",0,0,6,6
"643",121879401,"GRSTRADER","C","","",0,0,22,16
"644",121901859,"JoshieBear22","C","","",0,0,8,17
"645",122236527,"MoveEnPointe","C","","",0,0,15,11
"646",122783379,"K6PER","C","Tennessee","US",35.51749,-86.58045,94,14
"647",123786463,"udevilu2010","C","Texas","US",31.9686,-99.90181,17,21
"648",124349133,"TiaraKate","C","","",0,0,NA,NA
"649",124350320,"STEFANIGUERRAA","C","Miami, FL","US",25.76168,-80.19179,407,240
"650",124557613,"mjsoutherland","C","FarPointe (North Georgia)","US",32.16562,-82.90008,853,1170
"651",124602969,"Loulun","C","","",0,0,12,18
"652",124632493,"saleawy","C","","",0,0,32,18
"653",124830259,"webhead91","C","germany","DE",51.16569,10.45153,47,315
"654",124928441,"cleanslate6865","C","","",0,0,8,28
"655",125038870,"DebbyAJ","T","","",0,0,65,72
"656",125754763,"michelleneuf","C","","",0,0,108,108
"657",125985017,"_COVEN23","C","Congrete Jungle ","US",42.32204,-83.40173,337,615
"658",126658055,"Crawfordtennis","C","","",0,0,53,86
"659",126793832,"Monda0006","C","","",0,0,6,11
"660",126830932,"TorresVeliz","C","Canadá","CA",56.13037,-106.34677,94,151
"661",126873089,"TimMurphy50","T","Atlanta","US",33.749,-84.38798,23,49
"662",126980453,"PollyWorkman","C","","",0,0,181,240
"663",127282092,"ew2sw","C","","",0,0,74,103
